"","word","n"
"9378","söndürdüklerini",1
"9379","söndürme",1
"9380","söndürmüş",1
"9381","söndürüldü",1
"9382","söndürülen",1
"9383","söndürürken",1
"9384","soner",1
"9385","sonlanmış",1
"9386","sönmez’e",1
"9387","sonraki",1
"9388","sonsuzluğa",1
"9389","sonu",1
"9390","sonuçlandı",1
"9391","sonuçu",1
"9392","sonucunu",1
"9393","soran",1
"9394","sorarken",1
"9395","sorduğu",1
"9396","sorgulama",1
"9397","sorgulanmak",1
"9398","sorguya",1
"9399","sormak",1
"9400","soruldu",1
"9401","sorun",1
"9402","sorunca",1
"9403","sorunlar",1
"9404","sorunu",1
"9405","soruşturması",1
"9406","soruşturmasını",1
"9407","söyledim",1
"9408","söyleme",1
"9409","söylemesine",1
"9410","söylendi",1
"9411","söylerken",1
"9412","şöyleydi̇",1
"9413","söyleyin",1
"9414","söylüyor",1
"9415","sözen",1
"9416","sözlerini",1
"9417","sözleriyle",1
"9418","sözü",1
"9419","sporları",1
"9420","sportif",1
"9421","sputnik'ten",1
"9422","srücüsü",1
"9423","stadyum",1
"9424","standartların",1
"9425","straforla",1
"9426","şuan",1
"9427","suat",1
"9428","subatan",1
"9429","subaylığı'ndan",1
"9430","suçla",1
"9431","suçladı",1
"9432","suçlamasıyla",1
"9433","suçlardan",1
"9434","suçlarla",1
"9435","suçtan",1
"9436","sudaki",1
"9437","şükran",1
"9438","sularına",1
"9439","sularından",1
"9440","sultangazi",1
"9441","sultaniye",1
"9442","sümbül'e",1
"9443","sümbül'ün",1
"9444","sunabileceği",1
"9445","sunduk",1
"9446","şüphelendi",1
"9447","şüphelenerek",1
"9448","şüphelileri",1
"9449","şüphelilerin",1
"9450","şüphesiz",1
"9451","suphi",1
"9452","suratina",1
"9453","suratına",1
"9454","süratle",1
"9455","sürdüğünü",1
"9456","sürdürmek",1
"9457","sürdürüyoruz",1
"9458","süreç",1
"9459","sürece",1
"9460","süreceğini",1
"9461","süreci",1
"9462","sürecin",1
"9463","süreler",1
"9464","süreleri",1
"9465","süreliğine",1
"9466","süremez",1
"9467","sürerken",1
"9468","süresi",1
"9469","süresince",1
"9470","sürme",1
"9471","sürmediğini",1
"9472","sürpriz",1
"9473","suruç’ta",1
"9474","sürücülerde",1
"9475","sürücüleri̇",1
"9476","sürücülerini",1
"9477","sürücülerinizi",1
"9478","sürücülerle",1
"9479","sürücün",1
"9480","sürücüsüyle",1
"9481","sürücüsüyüm",1
"9482","sürüklediği",1
"9483","sürüklenirken",1
"9484","sürüklenmeye",1
"9485","sürükleyen",1
"9486","sürümünü",1
"9487","sürüsü",1
"9488","sürüşü",1
"9489","sürüyordu",1
"9490","sürüyordum",1
"9491","susurluk",1
"9492","susurluk'ta",1
"9493","sv",1
"9494","ta",1
"9495","tabak",1
"9496","tabancasını",1
"9497","tabelalarını",1
"9498","tabelaya",1
"9499","tabi",1
"9500","tabiri",1
"9501","tablet",1
"9502","tabletin",1
"9503","tabletinin",1
"9504","tabu",1
"9505","tabutların",1
"9506","tadını",1
"9507","taha",1
"9508","tahsin",1
"9509","taichung",1
"9510","takan",1
"9511","takarken",1
"9512","takdim",1
"9513","taki̇p",1
"9514","takipçisi",1
"9515","takiyorum",1
"9516","takıldık",1
"9517","takılınca",1
"9518","takımı",1
"9519","takıyoruz",1
"9520","taklalar",1
"9521","takmadı",1
"9522","takmadığını",1
"9523","takmadığının",1
"9524","takmadık",1
"9525","takmak",1
"9526","takmamak",1
"9527","takmayı",1
"9528","taksicinin",1
"9529","taksiciye",1
"9530","taksiden",1
"9531","taksim",1
"9532","taksiyle",1
"9533","talas",1
"9534","talebimiz",1
"9535","tamamini",1
"9536","tamamlamasının",1
"9537","tamamlanması",1
"9538","tamamlanmasın",1
"9539","tamamlıyoruz",1
"9540","tamirciye",1
"9541","tanık",1
"9542","tanıklarından",1
"9543","tanıklarını",1
"9544","tanıklık",1
"9545","tanıma",1
"9546","tanınan",1
"9547","tanıtmadım",1
"9548","tanıyoruz",1
"9549","tanklarının",1
"9550","tarafıma",1
"9551","tarafımdan",1
"9552","tarafın",1
"9553","tarafında",1
"9554","tarafları",1
"9555","tarafta",1
"9556","tarihi",1
"9557","tarihinden",1
"9558","tarıştı",1
"9559","tarlada",1
"9560","tarlasından",1
"9561","tartışıp",1
"9562","tartışmanın",1
"9563","tartışmasında",1
"9564","tartışmasının",1
"9565","tartışmayı",1
"9566","taşımak",1
"9567","taşımaya",1
"9568","taşınan",1
"9569","taşındı",1
"9570","taşındığı",1
"9571","taşıyorlardı",1
"9572","taşkınları",1
"9573","taşova",1
"9574","tatar'ın",1
"9575","tatar’ın",1
"9576","tatlı'nın",1
"9577","tatlıkuyu",1
"9578","tavrına",1
"9579","tavşanlı",1
"9580","tayfun",1
"9581","tayvan",1
"9582","tebligat",1
"9583","tedaş",1
"9584","tedavi̇",1
"9585","tedavl",1
"9586","tedbi̇r",1
"9587","tedbirlerine",1
"9588","tefek",1
"9589","teğet",1
"9590","tehlikenin",1
"9591","tehlikeyle",1
"9592","tekel",1
"9593","tekerleklerine",1
"9594","tekerlerine",1
"9595","tekin",1
"9596","tekirdağ",1
"9597","tekli",1
"9598","teklif",1
"9599","teklifi",1
"9600","teklifinde",1
"9601","teknesi",1
"9602","teknoloji",1
"9603","tekrarlıyoruz",1
"9604","telaşlıymış",1
"9605","teleferikhaber",1
"9606","telefonun",1
"9607","telefonunda",1
"9608","televizyonda",1
"9609","telif",1
"9610","tellidere",1
"9611","telsizle",1
"9612","temasa",1
"9613","temizlenirken",1
"9614","temizleyen",1
"9615","temsilcilerine",1
"9616","temsilcilerini",1
"9617","tepeköy",1
"9618","tepki̇",1
"9619","terbiyesizlik",1
"9620","tercihlerine",1
"9621","terden",1
"9622","terliyordum",1
"9623","termik",1
"9624","terminal",1
"9625","terörist",1
"9626","tersaneler",1
"9627","tertemiz",1
"9628","tesadüfen",1
"9629","tescilsiz",1
"9630","teşekkürler",1
"9631","teşhis",1
"9632","teşhisiyle",1
"9633","tesisatçı",1
"9634","teşkilatının",1
"9635","tesla'yı",1
"9636","tesli̇m",1
"9637","teslimat",1
"9638","tespitinin",1
"9639","tespitiyle",1
"9640","testini",1
"9641","tetkik",1
"9642","tevfik",1
"9643","teyzem",1
"9644","teyzeme",1
"9645","teyzemiz",1
"9646","tezgah",1
"9647","tezgahın",1
"9648","ticareti",1
"9649","tiklayin",1
"9650","timi",1
"9651","timini",1
"9652","timleri",1
"9653","tir'da",1
"9654","tir'ı",1
"9655","tir’a",1
"9656","tir’ın",1
"9657","tirnakladi",1
"9658","titizlikle",1
"9659","titrediği",1
"9660","tırla",1
"9661","tırlar",1
"9662","tırmaladı",1
"9663","tırmalayıp",1
"9664","tırmanan",1
"9665","tırmanarak",1
"9666","tırnaklarıyla",1
"9667","tjm",1
"9668","tolgahan",1
"9669","topallıyor",1
"9670","topçu",1
"9671","tophane'den",1
"9672","topladığı",1
"9673","topladığımız",1
"9674","topladıkları",1
"9675","toplama",1
"9676","toplamdan",1
"9677","toplamıştı",1
"9678","toplantıda",1
"9679","toplantısı",1
"9680","toplayıcısı",1
"9681","topluca",1
"9682","toplumda",1
"9683","toplumdan",1
"9684","toplumlarda",1
"9685","toplumun",1
"9686","toprak",1
"9687","toptancı",1
"9688","topuna",1
"9689","topuzdamları",1
"9690","toroslar",1
"9691","torpido",1
"9692","torunları",1
"9693","tower",1
"9694","toyota",1
"9695","trabzon",1
"9696","trabzon’un",1
"9697","trafi̇k",1
"9698","trafiktekileri",1
"9699","trafi̇kten",1
"9700","traktörü",1
"9701","traktörüyle",1
"9702","transport",1
"9703","tuğla",1
"9704","tüketicilerin",1
"9705","tulumum",1
"9706","tümer'i",1
"9707","tünel",1
"9708","tüpü",1
"9709","tür",1
"9710","turaplar",1
"9711","türel",1
"9712","turhan",1
"9713","türk",1
"9714","türkçe",1
"9715","turki",1
"9716","turkiye",1
"9717","türkiye'nin",1
"9718","türkmenistan",1
"9719","turlarında",1
"9720","turlarının",1
"9721","turmepa",1
"9722","turna",1
"9723","turnayı",1
"9724","turu",1
"9725","tutamadi",1
"9726","tutamayan",1
"9727","tutanakla",1
"9728","tutanaklara",1
"9729","tutarken",1
"9730","tutkusu",1
"9731","tutmanıza",1
"9732","tutucu",1
"9733","tutukladı",1
"9734","tutuklandi",1
"9735","tutuklandıktan",1
"9736","tutuklanmasını",1
"9737","tutuksuz",1
"9738","tutulmasını",1
"9739","tutuluyor",1
"9740","tutuşturdu",1
"9741","tutuyordu",1
"9742","tüyleri",1
"9743","tuzakçı",1
"9744","tüzün",1
"9745","tv",1
"9746","twitter'dan",1
"9747","tz",1
"9748","ü.k",1
"9749","ü.o",1
"9750","uçak",1
"9751","uçar'a",1
"9752","uçtubursa",1
"9753","üçüncü",1
"9754","ucunda",1
"9755","uçup",1
"9756","uçurumun",1
"9757","uçuştuğu",1
"9758","uçuyor",1
"9759","uçuyordu",1
"9760","üflediği",1
"9761","üflememekte",1
"9762","üflememekten",1
"9763","üflememesi",1
"9764","üflemesi",1
"9765","üflemeyen",1
"9766","üflemeyince",1
"9767","üfllemede",1
"9768","ufuk",1
"9769","uğradiğini",1
"9770","uğradığına",1
"9771","uğradıklarını",1
"9772","uğradıktan",1
"9773","uğraşan",1
"9774","uğraşlar",1
"9775","uğraşlara",1
"9776","uğraşma",1
"9777","uğraşmak",1
"9778","uğraşmaya",1
"9779","uğraştırdı",1
"9780","uğruyor",1
"9781","uğurlandı",1
"9782","ukrayna",1
"9783","ul",1
"9784","ulaşim",1
"9785","ulaşıldı",1
"9786","ulaşım",1
"9787","ulaşımda",1
"9788","ulaşımı",1
"9789","ulaşınca",1
"9790","ulaşmış",1
"9791","ulaştığımızı",1
"9792","ülkesi",1
"9793","ulubatlı",1
"9794","uluslararası",1
"9795","um",1
"9796","umarım",1
"9797","umke",1
"9798","umurca",1
"9799","umuttepe",1
"9800","ün",1
"9801","üne",1
"9802","ünitesine",1
"9803","unsurları",1
"9804","ünün",1
"9805","unuttuğu",1
"9806","unuttuğunu",1
"9807","unutup",1
"9808","üreticilerinin",1
"9809","ürpertti",1
"9810","ürün",1
"9811","üründü",1
"9812","ürünlü",1
"9813","ürünü",1
"9814","uşak’ta",1
"9815","üsküdar'dan",1
"9816","usta",1
"9817","üsteki",1
"9818","üstelik",1
"9819","üsteydi",1
"9820","üstteki",1
"9821","üstü",1
"9822","üstünde",1
"9823","üstünü",1
"9824","üşümüş",1
"9825","utanmazlığın",1
"9826","uyarabilir",1
"9827","uyarabilirler",1
"9828","uyaracak",1
"9829","uyarak",1
"9830","uyarıda",1
"9831","uyarılara",1
"9832","uyarınca",1
"9833","uyarının",1
"9834","uyarısına",1
"9835","uyarısıyla",1
"9836","uyarmadı",1
"9837","uyarması",1
"9838","üye",1
"9839","uygulamadan",1
"9840","uygulamaya",1
"9841","uygulanan",1
"9842","uygulandı.denetimlerin",1
"9843","uygulandı.i̇stanbul",1
"9844","uygulanıp",1
"9845","uygulansa",1
"9846","uygularken",1
"9847","uygulayacağı",1
"9848","uyguluyor",1
"9849","uygur",1
"9850","uymadığı",1
"9851","uymaları",1
"9852","uymama",1
"9853","uyması",1
"9854","uymayip",1
"9855","uyumayan",1
"9856","uyutan",1
"9857","uyuyamıyorum",1
"9858","uyuyan",1
"9859","uz",1
"9860","uzadıkça",1
"9861","uzaklaşın",1
"9862","uzaklaşırken",1
"9863","uzaklaşıyor",1
"9864","uzaklaşmasının",1
"9865","uzaklaştirildi",1
"9866","uzaklaştığını",1
"9867","uzaklaştırarak",1
"9868","uzaklıktaki",1
"9869","uzaklıktaydı",1
"9870","uzatılan",1
"9871","üzdü",1
"9872","üzen",1
"9873","üzereyken",1
"9874","üzeri̇mi̇ze",1
"9875","üzerini",1
"9876","üzerlerine",1
"9877","uzmanları",1
"9878","üzüldü",1
"9879","üzüldüğü",1
"9880","üzüldüğünü",1
"9881","üzüldüklerini",1
"9882","üzülün",1
"9883","üzüm",1
"9884","uzunçayır",1
"9885","üzüntü",1
"9886","üzüntülüyüz",1
"9887","üzüntümüzü",1
"9888","üzüyordu",1
"9889","v",1
"9890","vadi",1
"9891","vahametini",1
"9892","vaktin",1
"9893","valesi",1
"9894","vali'den",1
"9895","van'a",1
"9896","van'dan",1
"9897","van'ı",1
"9898","van'la",1
"9899","varlığını",1
"9900","varsa",1
"9901","varsak",1
"9902","varsak'tan",1
"9903","vartandaşlar",1
"9904","vas",1
"9905","vatandaştan",1
"9906","vatanımı",1
"9907","vefat",1
"9908","vehelikopterle",1
"9909","verdi̇",1
"9910","verdi.dha",1
"9911","verdi.olay",1
"9912","verdikleri",1
"9913","verdiler",1
"9914","verecek",1
"9915","verildi.polis",1
"9916","verildiğini",1
"9917","verilecek",1
"9918","verilince",1
"9919","veri̇li̇yor",1
"9920","verilmesini",1
"9921","verilmiş",1
"9922","veriyoruz",1
"9923","vermediği",1
"9924","vermemek",1
"9925","vermemesi",1
"9926","vermeniz",1
"9927","vermesidir",1
"9928","vermeye",1
"9929","vermeyen",1
"9930","vermeyi",1
"9931","vesile",1
"9932","vesti'ye",1
"9933","vesti'yi",1
"9934","veterinere",1
"9935","veterinerlerin",1
"9936","veysel",1
"9937","vicdanı",1
"9938","vicdansızlığı",1
"9939","video'da",1
"9940","videodaki",1
"9941","videonun",1
"9942","vinci",1
"9943","viraja",1
"9944","virajlanan",1
"9945","viral",1
"9946","viranşehir’de",1
"9947","vişne",1
"9948","vitapsikoloji",1
"9949","vitapsikoterapi",1
"9950","viteste",1
"9951","volkswagen",1
"9952","vücudunun",1
"9953","vurduğunu",1
"9954","vurgulayan",1
"9955","vurgulayarak",1
"9956","vurguluyor",1
"9957","vurgusu",1
"9958","vuruyor",1
"9959","wechat",1
"9960","widline",1
"9961","williams",1
"9962","wisconsin",1
"9963","y.a",1
"9964","y.e.y",1
"9965","yadırgıyorlar",1
"9966","yağbasan",1
"9967","yağcılar",1
"9968","yağdırdı",1
"9969","yağdırdığı",1
"9970","yağdırmaya",1
"9971","yağışın",1
"9972","yak",1
"9973","yaka",1
"9974","yakaladi",1
"9975","yakaladım",1
"9976","yakalanabildi",1
"9977","yakalandığı",1
"9978","yakalanıp",1
"9979","yakalanırken",1
"9980","yakalanmamak",1
"9981","yakalayamayan",1
"9982","yakan",1
"9983","yakayı",1
"9984","yakınında",1
"9985","yakınının",1
"9986","yakınıyla",1
"9987","yakınlardaki",1
"9988","yakınlarımda",1
"9989","yakınlarına",1
"9990","yakınlarındaki",1
"9991","yakınlarından",1
"9992","yakınlarıyla",1
"9993","yaklaşan",1
"9994","yaklaşması",1
"9995","yaklaşmaya",1
"9996","yakmak",1
"9997","yakut'u",1
"9998","yalçıner’e",1
"9999","yalı",1
"10000","yalın",1
"10001","yalısına",1
"10002","yalnızdım",1
"10003","yalova'da",1
"10004","yalova’da",1
"10005","yalvaç",1
"10006","yanan",1
"10007","yanarken",1
"10008","yangini",1
"10009","yanik",1
"10010","yanık",1
"10011","yanımdaki",1
"10012","yanındakilere",1
"10013","yanışı",1
"10014","yanıtını",1
"10015","yanla",1
"10016","yanlar",1
"10017","yanlarına",1
"10018","yanlarından",1
"10019","yanlış",1
"10020","yanmasıyla",1
"10021","yansıdı.görüntülerde",1
"10022","yansıdı.kaza",1
"10023","yansıdı.otomobilin",1
"10024","yansıdı.yaşlı",1
"10025","yansıdığı",1
"10026","yansıdıi̇stanbul",1
"10027","yansıması",1
"10028","yansımıştı",1
"10029","yapabileceklerini",1
"10030","yapabilirsiniz",1
"10031","yapacağını",1
"10032","yapacağınız",1
"10033","yaparsa",1
"10034","yapilmalibartın",1
"10035","yapılabilir",1
"10036","yapılacağı",1
"10037","yapılamadı.alkollü",1
"10038","yapılandırılacak",1
"10039","yapılandırma",1
"10040","yapılarak",1
"10041","yapılmaktadır",1
"10042","yapılmamış",1
"10043","yapılmayan",1
"10044","yapılsın",1
"10045","yapıp",1
"10046","yapıştı",1
"10047","yapıyorlar",1
"10048","yapıyorum",1
"10049","yapmamız",1
"10050","yapmanın",1
"10051","yapmasın",1
"10052","yapmasını",1
"10053","yapmasıyla",1
"10054","yapmayı",1
"10055","yapmayınca",1
"10056","yapmıyorum",1
"10057","yapsalar",1
"10058","yaptığının",1
"10059","yaptıklarını",1
"10060","yaptırayım",1
"10061","yaptırıldığı",1
"10062","yaptırırım",1
"10063","yaradığı",1
"10064","yaralamalı",1
"10065","yaralan",1
"10066","yaralandı.aydın",1
"10067","yaralandı.edinilen",1
"10068","yaralandı.kumluca'ya",1
"10069","yaralandı.yaralı",1
"10070","yaralandıi̇stanbul",1
"10071","yaralandıkları",1
"10072","yaralandıktan",1
"10073","yaralanıp",1
"10074","yaralanmadı",1
"10075","yaralanmadığını",1
"10076","yaralanmaktan",1
"10077","yaralanmıştı",1
"10078","yaralarını",1
"10079","yaralarken",1
"10080","yaralarla",1
"10081","yarattı",1
"10082","yardimiyla",1
"10083","yargı",1
"10084","yargılama",1
"10085","yargılanan",1
"10086","yargılanmak",1
"10087","yargılanması",1
"10088","yargılara",1
"10089","yargıyı",1
"10090","yarışacak",1
"10091","yarışçılara",1
"10092","yarışçısı",1
"10093","yarısı",1
"10094","yarışıyor",1
"10095","yarışlarda",1
"10096","yarışlarına",1
"10097","yarışlarından",1
"10098","yarışmalara",1
"10099","yarıştan",1
"10100","yarıştığı",1
"10101","yaş",1
"10102","yaşadiklarini",1
"10103","yaşadığımız",1
"10104","yaşadığını",1
"10105","yaşadıklarına",1
"10106","yasağının",1
"10107","yaşamadığım",1
"10108","yaşamazken",1
"10109","yaşana",1
"10110","yaşananlara",1
"10111","yaşandığını",1
"10112","yaşanırken",1
"10113","yaşanıyor",1
"10114","yaşanmadığı",1
"10115","yaşanmasına",1
"10116","yaşanmazken",1
"10117","yaşanmış",1
"10118","yaşar'ı",1
"10119","yaşım",1
"10120","yaşıma",1
"10121","yaşındak",1
"10122","yaşındayım",1
"10123","yaşıyor",1
"10124","yaşıyorsunuz",1
"10125","yaşıyorum",1
"10126","yaşıyoruz",1
"10127","yaşlanınca",1
"10128","yaslatıldı",1
"10129","yaştaki",1
"10130","yastık",1
"10131","yastıklarının",1
"10132","yatırılan",1
"10133","yatıştırmaya",1
"10134","yatıyor",1
"10135","yatmak",1
"10136","yatmış",1
"10137","yattığı",1
"10138","yattığını",1
"10139","yavaşlamak",1
"10140","yavaşlıyor",1
"10141","yayadan",1
"10142","yayalar",1
"10143","yayaları",1
"10144","yayılan",1
"10145","yayın",1
"10146","yayınlandı",1
"10147","yayınlanınca",1
"10148","yayınlayarak",1
"10149","yayladan",1
"10150","yaylası",1
"10151","yaylası’nda",1
"10152","yaz",1
"10153","yazdığı",1
"10154","yazdır",1
"10155","yazık",1
"10156","yazılacağını",1
"10157","yazıların",1
"10158","yazılması",1
"10159","yazısını",1
"10160","yazma",1
"10161","yazmak",1
"10162","yazmışlar",1
"10163","yedik",1
"10164","yedi̇k",1
"10165","yediklerini",1
"10166","yeğen",1
"10167","yeğenini",1
"10168","yem",1
"10169","yemek",1
"10170","yeni̇den",1
"10171","yeniköy'de",1
"10172","yenileme",1
"10173","yerdeki",1
"10174","yeri̇nde",1
"10175","yeri̇nden",1
"10176","yeri̇ne",1
"10177","yerle",1
"10178","yerlerinden",1
"10179","yerleşkesi",1
"10180","yerleşmiş",1
"10181","yerlikaya",1
"10182","yesevi",1
"10183","yeşilde",1
"10184","yeşildere",1
"10185","yeşilin",1
"10186","yeten",1
"10187","yeteneği",1
"10188","yetersiz",1
"10189","yetişen",1
"10190","yetişti.vatandaşların",1
"10191","yetiştirdi",1
"10192","yetiştirdi.olay",1
"10193","yetkili",1
"10194","yetkililer",1
"10195","yetmedi",1
"10196","yiğit'e",1
"10197","yiğit'i",1
"10198","yikadi",1
"10199","yilindan",1
"10200","yitirdi.gülen’in",1
"10201","yitirirken",1
"10202","yitirmesiyle",1
"10203","yiyeceğiz",1
"10204","yiyip",1
"10205","yi̇yi̇p",1
"10206","yıkadı",1
"10207","yıkadık",1
"10208","yıkılan",1
"10209","yıkıldı",1
"10210","yıkıp",1
"10211","yılda",1
"10212","yıldıray",1
"10213","yılın",1
"10214","yıllar",1
"10215","yıllardır",1
"10216","yılları",1
"10217","yırtarken",1
"10218","yn",1
"10219","yoğunlaştığı",1
"10220","yoka",1
"10221","yoktur",1
"10222","yokuştan",1
"10223","yolayrımı",1
"10224","yolculuğuna",1
"10225","yolculukların",1
"10226","yoldadır",1
"10227","yoldurdu",1
"10228","yolduruyor",1
"10229","yollardaki",1
"10230","yollardan",1
"10231","yollarına",1
"10232","yollarında",1
"10233","yolu'nun",1
"10234","yolu’nda",1
"10235","yolu’ndaki",1
"10236","yolundaki",1
"10237","yolundan",1
"10238","yolundayız",1
"10239","yönelen",1
"10240","yöneltti",1
"10241","yönetim",1
"10242","yönetimi",1
"10243","yönetirken",1
"10244","yönetmelik",1
"10245","yönetti̇",1
"10246","yönlendirdi",1
"10247","yönlendireceğinden",1
"10248","yönlendirilirken",1
"10249","yönlendirmeye",1
"10250","yönü",1
"10251","yönüe",1
"10252","yorucu",1
"10253","yörükoğlu'nun",1
"10254","yörükoğlu’nun",1
"10255","yoruma",1
"10256","yorumda",1
"10257","yorumlandı",1
"10258","yorumu",1
"10259","yp",1
"10260","yuan'dan",1
"10261","yuanpu",1
"10262","yukarıdaki",1
"10263","yukarısoku",1
"10264","yüklenince",1
"10265","yükleyerek",1
"10266","yumak",1
"10267","yumdu",1
"10268","yumrukla",1
"10269","yumruklar",1
"10270","yumrukları",1
